LOG DATA COMP3008 PROJECT 2,,,,,
,,,,,
Time, UserID, System, Action, Event,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), emoji clicked, success,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #13, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #14, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #15, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #16, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #17, error,
2017-04-03 12:51, User094, Bank Account (retest), submit password attempt #18, error,
2017-04-03 12:51, User094, Bank Account (retest), skip round, failed,
2017-04-03 12:51, User094, Email (retest), emoji clicked, success,
2017-04-03 12:51, User094, Email (retest), emoji clicked, success,
2017-04-03 12:51, User094, Email (retest), emoji clicked, success,
2017-04-03 12:51, User094, Email (retest), skip round, failed,
2017-04-03 12:51, User094, Facebook (retest), skip round, failed,
2017-04-03 12:51, User094, general, simulation complete, success,
2017-04-03 12:51, User094, Simualtion Complete. (retest), deleter char, success,
2017-04-03 12:51, User094, Simualtion Complete. (retest), deleter char, success,
2017-04-03 12:51, User094, Simualtion Complete. (retest), deleter char, success,
2017-04-03 12:52, User094, Simualtion Complete. (retest), skip round, failed,
2017-04-03 12:54, User024, Facebook, generate n.1, success,
2017-04-03 12:55, User024, Facebook, generate n.2, success,
2017-04-03 12:55, User024, Facebook, save, success,
2017-04-03 12:56, User024, Facebook, emoji clicked, success,
2017-04-03 12:56, User024, Facebook, emoji clicked, success,
2017-04-03 12:56, User024, Facebook, emoji clicked, success,
2017-04-03 12:56, User024, Facebook, emoji clicked, success,
2017-04-03 12:56, User024, Facebook, emoji clicked, success,
2017-04-03 12:56, User024, Facebook, emoji clicked, success,
2017-04-03 12:56, User024, Facebook, submit password, success,
2017-04-03 12:56, User024, Facebook, next round, success,
2017-04-03 12:56, User024, Email, generate n.1, success,
2017-04-03 12:56, User024, Email, generate n.2, success,
2017-04-03 12:56, User024, Email, save, success,
2017-04-03 12:56, User024, Email, emoji clicked, success,
2017-04-03 12:56, User024, Email, emoji clicked, success,
2017-04-03 12:56, User024, Email, emoji clicked, success,
2017-04-03 12:56, User024, Email, emoji clicked, success,
2017-04-03 12:56, User024, Email, emoji clicked, success,
2017-04-03 12:56, User024, Email, emoji clicked, success,
2017-04-03 12:57, User024, Email, submit password, success,
2017-04-03 12:57, User024, Email, next round, success,
2017-04-03 12:57, User024, Bank Account, generate n.1, success,
2017-04-03 12:57, User024, Bank Account, generate n.2, success,
2017-04-03 12:57, User024, Bank Account, save, success,
2017-04-03 12:57, User024, Bank Account, emoji clicked, success,
2017-04-03 12:57, User024, Bank Account, emoji clicked, success,
2017-04-03 12:57, User024, Bank Account, emoji clicked, success,
2017-04-03 12:57, User024, Bank Account, emoji clicked, success,
2017-04-03 12:57, User024, Bank Account, emoji clicked, success,
2017-04-03 12:57, User024, Bank Account, emoji clicked, success,
2017-04-03 12:57, User024, Bank Account, submit password, success,
2017-04-03 12:57, User024, Bank Account, next round, success,
2017-04-03 12:57, User024, general, retest button clicked, success,
2017-04-03 12:57, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:57, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:57, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:57, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:57, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:57, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #1, error,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #2, error,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #3, error,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #4, error,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #5, error,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #6, error,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #7, error,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #8, error,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #9, error,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #10, error,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #11, error,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #12, error,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #13, error,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #14, error,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #15, error,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #16, error,
2017-04-03 12:58, User024, Bank Account (retest), submit password attempt #17, error,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), emoji clicked, success,
2017-04-03 12:58, User024, Bank Account (retest), deleter char, success,
2017-04-03 12:58, User024, Bank Account (retest), deleter char, success,
2017-04-03 12:58, User024, Bank Account (retest), deleter char, success,
2017-04-03 12:58, User024, Bank Account (retest), deleter char, success,
2017-04-03 12:58, User024, Bank Account (retest), deleter char, success,
2017-04-03 12:58, User024, Bank Account (retest), deleter char, success,
2017-04-03 12:58, User024, Bank Account (retest), delete char, error,
2017-04-03 12:58, User024, Bank Account (retest), skip round, failed,
2017-04-03 12:58, User024, Email (retest), emoji clicked, success,
2017-04-03 12:59, User024, Email (retest), emoji clicked, success,
2017-04-03 12:59, User024, Email (retest), emoji clicked, success,
2017-04-03 12:59, User024, Email (retest), emoji clicked, success,
2017-04-03 12:59, User024, Email (retest), emoji clicked, success,
2017-04-03 12:59, User024, Email (retest), emoji clicked, success,
2017-04-03 12:59, User024, Email (retest), submit password, success,
2017-04-03 12:59, User024, Facebook (retest), emoji clicked, success,
2017-04-03 12:59, User024, Facebook (retest), emoji clicked, success,
2017-04-03 12:59, User024, Facebook (retest), emoji clicked, success,
2017-04-03 12:59, User024, Facebook (retest), emoji clicked, success,
2017-04-03 12:59, User024, Facebook (retest), emoji clicked, success,
2017-04-03 12:59, User024, Facebook (retest), emoji clicked, success,
2017-04-03 12:59, User024, Facebook (retest), submit password attempt #18, error,
2017-04-03 12:59, User024, Facebook (retest), submit password attempt #19, error,
2017-04-03 12:59, User024, Facebook (retest), submit password attempt #20, error,
2017-04-03 12:59, User024, Facebook (retest), submit password attempt #21, error,
2017-04-03 12:59, User024, Facebook (retest), submit password attempt #22, error,
2017-04-03 12:59, User024, Facebook (retest), submit password attempt #23, error,
2017-04-03 12:59, User024, Facebook (retest), emoji clicked, success,
2017-04-03 12:59, User024, Facebook (retest), emoji clicked, success,
2017-04-03 12:59, User024, Facebook (retest), emoji clicked, success,
2017-04-03 12:59, User024, Facebook (retest), emoji clicked, success,
2017-04-03 12:59, User024, Facebook (retest), emoji clicked, success,
2017-04-03 12:59, User024, Facebook (retest), emoji clicked, success,
2017-04-03 12:59, User024, Facebook (retest), submit password, success,
2017-04-03 12:59, User024, general, simulation complete, success,
2017-04-03 18:34, User077, Facebook, generate n.1, success,
2017-04-03 18:35, User077, Facebook, generate n.2, success,
2017-04-03 18:35, User077, Facebook, generate n.3, success,
2017-04-03 18:35, User077, Facebook, generate n.4, success,
2017-04-03 18:35, User077, Facebook, generate n.5, success,
2017-04-03 18:35, User077, Facebook, generate n.6, success,
2017-04-03 18:35, User077, Facebook, generate n.7, success,
2017-04-03 18:35, User077, Facebook, save, success,
2017-04-03 18:35, User077, Facebook, emoji clicked, success,
2017-04-03 18:35, User077, Facebook, emoji clicked, success,
2017-04-03 18:35, User077, Facebook, emoji clicked, success,
2017-04-03 18:35, User077, Facebook, emoji clicked, success,
2017-04-03 18:35, User077, Facebook, emoji clicked, success,
2017-04-03 18:35, User077, Facebook, emoji clicked, success,
2017-04-03 18:35, User077, Facebook, submit password, success,
2017-04-03 18:36, User077, Facebook, next round, success,
2017-04-03 18:36, User077, Email, generate n.1, success,
2017-04-03 18:36, User077, Email, generate n.2, success,
2017-04-03 18:36, User077, Email, generate n.3, success,
2017-04-03 18:36, User077, Email, generate n.4, success,
2017-04-03 18:36, User077, Email, save, success,
2017-04-03 18:36, User077, Email, emoji clicked, success,
2017-04-03 18:36, User077, Email, emoji clicked, success,
2017-04-03 18:36, User077, Email, emoji clicked, success,
2017-04-03 18:36, User077, Email, emoji clicked, success,
2017-04-03 18:36, User077, Email, emoji clicked, success,
2017-04-03 18:36, User077, Email, emoji clicked, success,
2017-04-03 18:36, User077, Email, submit password, success,
2017-04-03 18:36, User077, Email, next round, success,
2017-04-03 18:36, User077, Bank Account, generate n.1, success,
2017-04-03 18:36, User077, Bank Account, generate n.2, success,
2017-04-03 18:36, User077, Bank Account, generate n.3, success,
2017-04-03 18:36, User077, Bank Account, generate n.4, success,
2017-04-03 18:36, User077, Bank Account, generate n.5, success,
2017-04-03 18:36, User077, Bank Account, save, success,
2017-04-03 18:36, User077, Bank Account, emoji clicked, success,
2017-04-03 18:36, User077, Bank Account, emoji clicked, success,
2017-04-03 18:36, User077, Bank Account, emoji clicked, success,
2017-04-03 18:36, User077, Bank Account, emoji clicked, success,
2017-04-03 18:36, User077, Bank Account, emoji clicked, success,
2017-04-03 18:36, User077, Bank Account, emoji clicked, success,
2017-04-03 18:36, User077, Bank Account, submit password, success,
2017-04-03 18:36, User077, Bank Account, next round, success,
2017-04-03 18:37, User077, general, retest button clicked, success,
2017-04-03 18:37, User077, Bank Account (retest), emoji clicked, success,
2017-04-03 18:37, User077, Bank Account (retest), emoji clicked, success,
2017-04-03 18:37, User077, Bank Account (retest), emoji clicked, success,
2017-04-03 18:37, User077, Bank Account (retest), emoji clicked, success,
2017-04-03 18:37, User077, Bank Account (retest), emoji clicked, success,
2017-04-03 18:37, User077, Bank Account (retest), emoji clicked, success,
2017-04-03 18:37, User077, Bank Account (retest), submit password, success,
2017-04-03 18:37, User077, Email (retest), emoji clicked, success,
2017-04-03 18:37, User077, Email (retest), emoji clicked, success,
2017-04-03 18:37, User077, Email (retest), emoji clicked, success,
2017-04-03 18:37, User077, Email (retest), emoji clicked, success,
2017-04-03 18:37, User077, Email (retest), emoji clicked, success,
2017-04-03 18:37, User077, Email (retest), emoji clicked, success,
2017-04-03 18:37, User077, Email (retest), submit password, success,
2017-04-03 18:37, User077, Facebook (retest), emoji clicked, success,
2017-04-03 18:37, User077, Facebook (retest), emoji clicked, success,
2017-04-03 18:37, User077, Facebook (retest), emoji clicked, success,
2017-04-03 18:37, User077, Facebook (retest), emoji clicked, success,
2017-04-03 18:37, User077, Facebook (retest), emoji clicked, success,
2017-04-03 18:37, User077, Facebook (retest), emoji clicked, success,
2017-04-03 18:37, User077, Facebook (retest), submit password, success,
2017-04-03 18:37, User077, general, simulation complete, success,
2017-04-05 18:12, User071, Facebook, generate n.1, success,
2017-04-05 18:12, User071, Facebook, generate n.2, success,
2017-04-05 18:12, User071, Facebook, generate n.3, success,
2017-04-05 18:12, User071, Facebook, generate n.4, success,
2017-04-05 18:12, User071, Facebook, generate n.5, success,
2017-04-05 18:12, User071, Facebook, save, success,
2017-04-05 18:12, User071, Facebook, emoji clicked, success,
2017-04-05 18:12, User071, Facebook, emoji clicked, success,
2017-04-05 18:12, User071, Facebook, emoji clicked, success,
2017-04-05 18:12, User071, Facebook, emoji clicked, success,
2017-04-05 18:12, User071, Facebook, emoji clicked, success,
2017-04-05 18:12, User071, Facebook, emoji clicked, success,
2017-04-05 18:12, User071, Facebook, submit password, success,
2017-04-05 18:12, User071, Facebook, next round, success,
2017-04-05 18:12, User071, Email, generate n.1, success,
2017-04-05 18:12, User071, Email, generate n.2, success,
2017-04-05 18:12, User071, Email, generate n.3, success,
2017-04-05 18:12, User071, Email, generate n.4, success,
2017-04-05 18:12, User071, Email, generate n.5, success,
2017-04-05 18:12, User071, Email, save, success,
2017-04-05 18:12, User071, Email, emoji clicked, success,
2017-04-05 18:12, User071, Email, emoji clicked, success,
2017-04-05 18:12, User071, Email, emoji clicked, success,
2017-04-05 18:12, User071, Email, emoji clicked, success,
2017-04-05 18:12, User071, Email, emoji clicked, success,
2017-04-05 18:12, User071, Email, emoji clicked, success,
2017-04-05 18:12, User071, Email, submit password, success,
2017-04-05 18:12, User071, Email, next round, success,
2017-04-05 18:12, User071, Bank Account, generate n.1, success,
2017-04-05 18:12, User071, Bank Account, generate n.2, success,
2017-04-05 18:12, User071, Bank Account, generate n.3, success,
2017-04-05 18:12, User071, Bank Account, generate n.4, success,
2017-04-05 18:12, User071, Bank Account, generate n.5, success,
2017-04-05 18:12, User071, Bank Account, generate n.6, success,
2017-04-05 18:13, User071, Bank Account, generate n.7, success,
2017-04-05 18:13, User071, Bank Account, generate n.8, success,
2017-04-05 18:13, User071, Bank Account, generate n.9, success,
2017-04-05 18:13, User071, Bank Account, generate n.10, success,
2017-04-05 18:13, User071, Bank Account, generate n.11, success,
2017-04-05 18:13, User071, Bank Account, save, success,
2017-04-05 18:13, User071, Bank Account, emoji clicked, success,
2017-04-05 18:13, User071, Bank Account, emoji clicked, success,
2017-04-05 18:13, User071, Bank Account, emoji clicked, success,
2017-04-05 18:13, User071, Bank Account, emoji clicked, success,
2017-04-05 18:13, User071, Bank Account, emoji clicked, success,
2017-04-05 18:13, User071, Bank Account, emoji clicked, success,
2017-04-05 18:13, User071, Bank Account, submit password, success,
2017-04-05 18:13, User071, Bank Account, next round, success,
2017-04-05 18:13, User071, general, retest button clicked, success,
2017-04-05 18:13, User071, Bank Account (retest), emoji clicked, success,
2017-04-05 18:13, User071, Bank Account (retest), emoji clicked, success,
2017-04-05 18:13, User071, Bank Account (retest), emoji clicked, success,
2017-04-05 18:13, User071, Bank Account (retest), emoji clicked, success,
2017-04-05 18:13, User071, Bank Account (retest), emoji clicked, success,
2017-04-05 18:13, User071, Bank Account (retest), emoji clicked, success,
2017-04-05 18:13, User071, Bank Account (retest), submit password, success,
2017-04-05 18:13, User071, Email (retest), skip round, failed,
2017-04-05 18:13, User071, Facebook (retest), emoji clicked, success,
2017-04-05 18:13, User071, Facebook (retest), emoji clicked, success,
2017-04-05 18:13, User071, Facebook (retest), emoji clicked, success,
2017-04-05 18:13, User071, Facebook (retest), emoji clicked, success,
2017-04-05 18:13, User071, Facebook (retest), emoji clicked, success,
2017-04-05 18:13, User071, Facebook (retest), emoji clicked, success,
2017-04-05 18:13, User071, Facebook (retest), submit password attempt #1, error,
2017-04-05 18:13, User071, Facebook (retest), submit password attempt #2, error,
2017-04-05 18:13, User071, Facebook (retest), submit password attempt #3, error,
2017-04-05 18:13, User071, Facebook (retest), submit password attempt #4, error,
2017-04-05 18:13, User071, Facebook (retest), submit password attempt #5, error,
2017-04-05 18:13, User071, Facebook (retest), submit password attempt #6, error,
2017-04-05 18:14, User071, Facebook (retest), emoji clicked, success,
2017-04-05 18:14, User071, Facebook (retest), deleter char, success,
2017-04-05 18:14, User071, Facebook (retest), emoji clicked, success,
2017-04-05 18:14, User071, Facebook (retest), emoji clicked, success,
2017-04-05 18:14, User071, Facebook (retest), emoji clicked, success,
2017-04-05 18:14, User071, Facebook (retest), emoji clicked, success,
2017-04-05 18:14, User071, Facebook (retest), emoji clicked, success,
2017-04-05 18:14, User071, Facebook (retest), emoji clicked, success,
2017-04-05 18:14, User071, Facebook (retest), submit password, success,
2017-04-05 18:14, User071, general, simulation complete, success,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
